Process_ID,Interval,Layer,Sv_mean,NASC,Layer_depth_min,Layer_depth_max,Ping_S,Dist_S,Date_S,Time_S,Lat_M,Lon_M,Frequency
3968,2497994,5,-84.651737,0.743600,20.000000,25.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,6,-89.588968,0.229734,25.000000,30.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,7,-90.050338,0.214526,30.000000,35.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,8,-89.052753,0.269922,35.000000,40.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,9,-87.917323,0.350575,40.000000,45.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,10,-90.155393,0.209399,45.000000,50.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,11,-104.670779,0.007129,50.000000,55.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,12,-102.751160,0.011519,55.000000,60.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,13,-108.236405,0.003257,60.000000,65.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,14,-109.808844,0.002268,65.000000,70.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,15,-999.000000,0.000000,70.000000,75.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,16,-108.393429,0.003025,75.000000,80.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,17,-109.078524,0.002683,80.000000,85.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,18,-999.000000,0.000000,85.000000,90.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,19,-999.000000,0.000000,90.000000,95.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,20,-999.000000,0.000000,95.000000,100.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,21,-999.000000,0.000000,100.000000,105.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,22,-999.000000,0.000000,105.000000,110.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,23,-999.000000,0.000000,110.000000,115.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,24,-999.000000,0.000000,115.000000,120.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,25,-999.000000,0.000000,120.000000,125.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
3968,2497994,26,-999.000000,0.000000,125.000000,130.000000,9,0.049575,20170630,04:10:02.6600,81.51982659,33.48166524,120.000000
